request_id,timestamp,service,endpoint,method,status_code,latency_ms
req-006661,2026-03-03T15:21:45Z,catalog,/v1/items,GET,200,49
req-004734,2026-03-02T21:09:27Z,auth,/v1/login,POST,200,48
req-002588,2026-03-02T00:00:25Z,auth,/v1/session,GET,200,33
req-005428,2026-03-03T03:57:09Z,auth,/v1/session,GET,302,28
req-003931,2026-03-02T13:37:49Z,catalog,/v1/items,GET,200,40
req-000175,2026-03-01T01:33:07Z,catalog,/v1/items,GET,200,67
req-004314,2026-03-02T17:19:56Z,auth,/v1/login,POST,204,102
req-002921,2026-03-02T04:50:01Z,search,/v1/query,GET,204,342
req-000644,2026-03-01T06:51:36Z,search,/v1/query,GET,204,289
req-005495,2026-03-03T04:28:48Z,catalog,/v1/items,GET,204,48
req-001728,2026-03-01T16:59:14Z,catalog,/v1/items,GET,204,52
req-001502,2026-03-01T14:55:10Z,catalog,/v1/items,GET,200,88
req-006643,2026-03-03T15:56:54Z,auth,/v1/login,POST,200,104
req-005941,2026-03-03T08:14:34Z,catalog,/v1/items,GET,201,61
req-006150,2026-03-03T10:13:31Z,catalog,/v1/items,GET,201,33
req-005545,2026-03-03T05:35:33Z,checkout,/v1/pay,POST,200,316
req-002970,2026-03-02T04:09:10Z,catalog,/v1/items,GET,201,36
req-005782,2026-03-03T07:57:31Z,search,/v1/query,GET,200,436
req-004773,2026-03-02T21:41:29Z,catalog,/v1/items,GET,200,43
req-000555,2026-03-01T05:55:43Z,auth,/v1/login,POST,200,116
req-006268,2026-03-03T11:40:23Z,catalog,/v1/items,GET,200,54
req-007154,2026-03-03T20:54:39Z,search,/v1/query,GET,200,404
req-005762,2026-03-03T07:41:04Z,checkout,/v1/pay,POST,200,108
req-003464,2026-03-02T09:17:04Z,search,/v1/query,GET,200,390
req-000105,2026-03-01T01:20:07Z,checkout,/v1/pay,POST,200,307
req-000358,2026-03-01T03:26:00Z,auth,/v1/login,POST,204,82
req-001080,2026-03-01T10:34:23Z,catalog,/v1/items,GET,204,44
req-005171,2026-03-03T01:13:11Z,catalog,/v1/items,GET,200,60
req-005759,2026-03-03T07:28:46Z,checkout,/v1/pay,POST,204,218
req-004762,2026-03-02T21:17:05Z,catalog,/v1/items,GET,200,77
req-002852,2026-03-02T03:49:35Z,catalog,/v1/items,GET,200,68
req-003469,2026-03-02T09:14:32Z,auth,/v1/login,POST,200,91
req-003284,2026-03-02T07:01:12Z,catalog,/v1/items,GET,200,67
req-002627,2026-03-02T01:51:52Z,auth,/v1/login,POST,200,82
req-000977,2026-03-01T09:48:37Z,catalog,/v1/items,GET,200,71
req-003049,2026-03-02T05:52:00Z,auth,/v1/login,POST,201,58
req-007412,2026-03-03T22:12:01Z,catalog,/v1/items,GET,204,63
req-000678,2026-03-01T06:51:47Z,catalog,/v1/items,GET,204,71
req-000356,2026-03-01T03:14:04Z,auth,/v1/login,POST,404,100
req-003735,2026-03-02T11:05:21Z,catalog,/v1/items,PUT,200,106
req-000936,2026-03-01T09:34:53Z,billing,/v1/invoices,GET,200,1768
req-000321,2026-03-01T03:45:23Z,checkout,/v1/pay,POST,500,249
req-002016,2026-03-01T19:55:50Z,auth,/v1/login,POST,204,107
req-001964,2026-03-01T18:43:49Z,catalog,/v1/items,PUT,200,105
req-004842,2026-03-02T22:39:54Z,auth,/v1/login,POST,200,110
req-001092,2026-03-01T10:45:49Z,catalog,/v1/items,GET,204,63
req-006614,2026-03-03T15:34:32Z,checkout,/v1/pay,POST,200,252
req-007092,2026-03-03T19:31:58Z,catalog,/v1/items,GET,200,44
req-003371,2026-03-02T08:41:57Z,auth,/v1/login,POST,201,99
req-000898,2026-03-01T08:45:23Z,catalog,/v1/items,GET,200,54
req-003514,2026-03-02T09:26:34Z,catalog,/v1/items,GET,500,71
req-005954,2026-03-03T08:48:28Z,catalog,/v1/items,PUT,201,88
req-003938,2026-03-02T13:45:59Z,catalog,/v1/items,GET,201,145
req-006691,2026-03-03T15:03:40Z,catalog,/v1/items,PUT,200,93
req-002539,2026-03-02T00:30:51Z,auth,/v1/login,POST,200,86
req-001713,2026-03-01T16:07:19Z,catalog,/v1/items,GET,200,40
req-003447,2026-03-02T09:04:30Z,checkout,/v1/pay,POST,200,247
req-001324,2026-03-01T12:54:46Z,search,/v1/cache,DELETE,204,52
req-005893,2026-03-03T08:47:50Z,search,/v1/query,GET,204,308
req-004371,2026-03-02T18:54:57Z,checkout,/v1/pay,POST,201,232
req-002887,2026-03-02T03:11:42Z,auth,/v1/session,GET,200,43
req-002235,2026-03-01T21:02:31Z,catalog,/v1/items,GET,201,47
req-000221,2026-03-01T02:01:23Z,checkout,/v1/pay,POST,200,162
req-001530,2026-03-01T14:41:03Z,catalog,/v1/items,GET,204,145
req-004502,2026-03-02T19:37:55Z,billing,/v1/invoices,GET,200,540
req-005099,2026-03-03T00:16:28Z,search,/v1/cache,DELETE,201,34
req-007585,2026-03-01T21:12:00Z,billing,/v1/refund,POST,200,234
req-005013,2026-03-03T00:49:45Z,checkout,/v1/pay,POST,204,197
req-006459,2026-03-03T13:01:54Z,catalog,/v1/items,GET,200,112
req-006524,2026-03-03T14:36:55Z,billing,/v1/invoices,GET,200,632
req-007182,2026-03-03T20:44:04Z,catalog,/v1/items,GET,200,71
req-000267,2026-03-01T02:07:33Z,catalog,/v1/items,GET,200,57
req-004247,2026-03-02T16:10:16Z,catalog,/v1/items,GET,200,126
req-000893,2026-03-01T08:08:00Z,catalog,/v1/items,GET,404,59
req-000238,2026-03-01T02:15:45Z,auth,/v1/login,POST,204,82
req-005127,2026-03-03T01:14:06Z,search,/v1/query,GET,200,442
req-005407,2026-03-03T03:51:48Z,catalog,/v1/items,GET,200,62
req-000164,2026-03-01T01:19:41Z,catalog,/v1/items,GET,200,53
req-003365,2026-03-02T08:48:41Z,auth,/v1/login,POST,200,77
req-001145,2026-03-01T11:26:54Z,search,/v1/query,GET,204,256
req-006616,2026-03-03T15:14:11Z,checkout,/v1/pay,POST,502,189
req-002006,2026-03-01T19:25:18Z,auth,/v1/login,POST,201,86
req-002226,2026-03-01T21:47:14Z,auth,/v1/login,POST,201,65
req-004635,2026-03-02T20:58:39Z,auth,/v1/login,POST,200,70
req-006593,2026-03-03T14:00:55Z,catalog,/v1/items,PUT,403,68
req-007556,2026-03-01T10:12:00Z,checkout,/v1/cart,GET,500,154
req-000521,2026-03-01T05:51:12Z,checkout,/v1/pay,POST,504,205
req-005345,2026-03-03T03:26:37Z,search,/v1/query,GET,200,385
req-005304,2026-03-03T02:09:17Z,catalog,/v1/items,GET,201,64
req-000725,2026-03-01T07:45:17Z,checkout,/v1/pay,POST,201,293
req-002702,2026-03-02T02:51:37Z,checkout,/v1/pay,POST,201,160
req-002285,2026-03-01T22:51:52Z,checkout,/v1/pay,POST,200,255
req-007489,2026-03-03T23:05:51Z,auth,/v1/login,POST,200,80
req-004128,2026-03-02T15:36:11Z,catalog,/v1/items,GET,204,49
req-002001,2026-03-01T19:32:11Z,search,/v1/query,GET,204,273
req-002111,2026-03-01T20:12:36Z,auth,/v1/login,POST,204,41
req-006941,2026-03-03T18:33:03Z,search,/v1/query,GET,200,352
req-006958,2026-03-03T18:14:38Z,auth,/v1/login,POST,204,107
req-006856,2026-03-03T17:34:20Z,auth,/v1/login,POST,201,67
req-005965,2026-03-03T08:34:20Z,search,/v1/cache,DELETE,200,35
req-002904,2026-03-02T04:30:10Z,checkout,/v1/pay,POST,204,196
req-001248,2026-03-01T12:32:52Z,search,/v1/query,GET,201,487
req-006488,2026-03-03T13:54:17Z,catalog,/v1/items,GET,204,48
req-002867,2026-03-02T03:11:28Z,catalog,/v1/items,GET,204,46
req-001753,2026-03-01T17:45:58Z,checkout,/v1/pay,POST,201,245
req-006484,2026-03-03T13:48:11Z,catalog,/v1/items,GET,204,34
req-003052,2026-03-02T05:15:01Z,auth,/v1/login,POST,200,196
req-003729,2026-03-02T11:32:18Z,catalog,/v1/items,GET,204,49
req-001236,2026-03-01T12:03:52Z,billing,/v1/invoices,GET,200,466
req-005149,2026-03-03T01:19:14Z,auth,/v1/login,POST,204,60
req-005382,2026-03-03T03:38:51Z,catalog,/v1/items,GET,201,73
req-001807,2026-03-01T17:51:47Z,auth,/v1/login,POST,201,94
req-005957,2026-03-03T08:48:44Z,catalog,/v1/items,PUT,504,91
req-004986,2026-03-02T23:26:36Z,catalog,/v1/items,GET,201,67
req-007543,2026-03-03T23:57:09Z,auth,/v1/session,GET,201,42
req-002428,2026-03-01T23:42:59Z,auth,/v1/login,POST,204,94
req-001275,2026-03-01T12:38:08Z,auth,/v1/login,POST,204,96
req-004772,2026-03-02T21:43:11Z,catalog,/v1/items,GET,200,64
req-002923,2026-03-02T04:26:31Z,search,/v1/query,GET,500,203
req-004442,2026-03-02T18:24:55Z,catalog,/v1/items,GET,204,34
req-006044,2026-03-03T09:19:00Z,catalog,/v1/items,GET,503,129
req-004364,2026-03-02T17:12:50Z,auth,/v1/session,GET,200,44
req-005047,2026-03-03T00:33:35Z,auth,/v1/login,POST,201,100
req-000770,2026-03-01T07:17:33Z,catalog,/v1/items,GET,200,63
req-000097,2026-03-01T00:17:39Z,search,/v1/cache,DELETE,201,57
req-003524,2026-03-02T09:24:20Z,catalog,/v1/items,PUT,200,193
req-005814,2026-03-03T07:03:42Z,auth,/v1/login,POST,401,47
req-005984,2026-03-03T09:11:58Z,billing,/v1/invoices,GET,200,393
req-005855,2026-03-03T07:36:48Z,auth,/v1/session,GET,201,35
req-001177,2026-03-01T11:46:27Z,catalog,/v1/items,GET,200,85
req-005479,2026-03-03T04:14:32Z,auth,/v1/login,POST,201,97
req-003720,2026-03-02T11:42:57Z,catalog,/v1/items,GET,200,87
req-003470,2026-03-02T09:25:46Z,auth,/v1/login,POST,204,75
req-002192,2026-03-01T21:48:40Z,checkout,/v1/pay,POST,403,178
req-000706,2026-03-01T06:05:43Z,auth,/v1/session,GET,200,37
req-001694,2026-03-01T16:46:15Z,auth,/v1/login,POST,200,79
req-000796,2026-03-01T07:05:07Z,catalog,/v1/items,PUT,204,120
req-007466,2026-03-03T23:42:38Z,search,/v1/query,GET,200,471
req-002191,2026-03-01T21:09:55Z,checkout,/v1/pay,POST,503,244
req-006717,2026-03-03T16:20:59Z,checkout,/v1/pay,POST,200,190
req-003821,2026-03-02T12:30:58Z,catalog,/v1/items,GET,200,71
req-003878,2026-03-02T13:48:17Z,search,/v1/query,GET,200,417
req-000392,2026-03-01T03:41:43Z,catalog,/v1/items,GET,200,58
req-004449,2026-03-02T18:45:57Z,catalog,/v1/items,GET,201,47
req-000695,2026-03-01T06:37:22Z,catalog,/v1/items,GET,200,41
req-001867,2026-03-01T17:29:18Z,search,/v1/cache,DELETE,201,64
req-006448,2026-03-03T13:36:50Z,auth,/v1/login,POST,200,75
req-005027,2026-03-03T00:28:17Z,search,/v1/query,GET,204,448
req-000879,2026-03-01T08:26:15Z,catalog,/v1/items,GET,201,56
req-001571,2026-03-01T15:31:40Z,search,/v1/query,GET,504,270
req-005988,2026-03-03T09:27:28Z,billing,/v1/invoices,GET,200,197
req-007358,2026-03-03T22:27:24Z,search,/v1/query,GET,504,457
req-003171,2026-03-02T06:27:11Z,catalog,/v1/items,GET,200,61
req-005553,2026-03-03T05:58:02Z,checkout,/v1/pay,POST,201,300
req-001737,2026-03-01T16:48:35Z,catalog,/v1/items,PUT,200,113
req-005949,2026-03-03T08:40:08Z,catalog,/v1/items,GET,200,31
req-001792,2026-03-01T17:41:15Z,auth,/v1/login,POST,204,75
req-001313,2026-03-01T12:22:20Z,catalog,/v1/items,PUT,200,202
req-005831,2026-03-03T07:49:35Z,catalog,/v1/items,GET,204,55
req-002125,2026-03-01T20:24:30Z,auth,/v1/login,POST,200,98
req-004649,2026-03-02T20:33:27Z,catalog,/v1/items,GET,201,62
req-003961,2026-03-02T14:10:26Z,checkout,/v1/pay,POST,500,209
req-001516,2026-03-01T14:48:25Z,catalog,/v1/items,GET,200,74
req-007131,2026-03-03T20:53:36Z,checkout,/v1/pay,POST,201,426
req-001733,2026-03-01T16:14:28Z,catalog,/v1/items,GET,200,73
req-007153,2026-03-03T20:29:27Z,search,/v1/query,GET,200,290
req-001012,2026-03-01T09:46:36Z,auth,/v1/session,GET,301,25
req-002527,2026-03-02T00:21:36Z,search,/v1/query,GET,500,339
req-005744,2026-03-03T06:49:24Z,catalog,/v1/items,PUT,200,72
req-006050,2026-03-03T09:54:41Z,catalog,/v1/items,GET,200,36
req-007452,2026-03-03T23:59:30Z,checkout,/v1/pay,POST,204,234
req-003209,2026-03-02T07:42:08Z,checkout,/v1/pay,POST,201,199
req-004768,2026-03-02T21:03:20Z,catalog,/v1/items,GET,204,76
req-004047,2026-03-02T14:59:22Z,catalog,/v1/items,PUT,200,97
req-004144,2026-03-02T15:00:31Z,catalog,/v1/items,GET,200,56
req-007300,2026-03-03T21:33:28Z,catalog,/v1/items,GET,200,88
req-002003,2026-03-01T19:33:33Z,search,/v1/query,GET,503,246
req-003047,2026-03-02T05:13:13Z,auth,/v1/login,POST,200,61
req-003249,2026-03-02T07:16:20Z,auth,/v1/login,POST,200,99
req-002922,2026-03-02T04:04:39Z,search,/v1/query,GET,204,504
req-004968,2026-03-02T23:03:11Z,catalog,/v1/items,GET,204,61
req-001336,2026-03-01T13:59:26Z,checkout,/v1/pay,POST,200,162
req-006492,2026-03-03T13:15:30Z,catalog,/v1/items,PUT,201,69
req-004913,2026-03-02T23:10:25Z,checkout,/v1/pay,POST,200,250
req-004626,2026-03-02T20:08:01Z,auth,/v1/login,POST,204,77
req-005895,2026-03-03T08:24:06Z,auth,/v1/login,POST,200,73
req-001187,2026-03-01T11:55:33Z,catalog,/v1/items,GET,201,152
req-004316,2026-03-02T17:52:11Z,auth,/v1/login,POST,200,111
req-005343,2026-03-03T03:09:49Z,billing,/v1/invoices,GET,200,1719
req-004828,2026-03-02T22:30:28Z,search,/v1/query,GET,201,370
req-004329,2026-03-02T17:56:22Z,catalog,/v1/items,GET,200,65
req-003465,2026-03-02T09:32:52Z,auth,/v1/login,POST,204,98
req-007157,2026-03-03T20:40:01Z,search,/v1/query,GET,200,302
req-003954,2026-03-02T13:41:13Z,auth,/v1/session,GET,200,44
req-000319,2026-03-01T03:47:38Z,checkout,/v1/pay,POST,201,243
req-004141,2026-03-02T15:13:31Z,catalog,/v1/items,GET,200,48
req-002004,2026-03-01T19:44:33Z,search,/v1/query,GET,200,400
req-003984,2026-03-02T14:43:24Z,search,/v1/query,GET,201,415
req-000330,2026-03-01T03:08:46Z,billing,/v1/invoices,GET,200,375
req-003533,2026-03-02T09:00:24Z,auth,/v1/session,GET,302,47
req-003251,2026-03-02T07:00:29Z,auth,/v1/login,POST,200,88
req-003726,2026-03-02T11:34:28Z,catalog,/v1/items,GET,201,63
req-004435,2026-03-02T18:26:11Z,catalog,/v1/items,GET,201,73
req-004230,2026-03-02T16:51:21Z,catalog,/v1/items,GET,200,64
req-003416,2026-03-02T08:20:58Z,catalog,/v1/items,PUT,200,116
req-006382,2026-03-03T12:08:49Z,auth,/v1/session,GET,302,58
req-003694,2026-03-02T11:54:28Z,catalog,/v1/items,GET,404,41
req-004904,2026-03-02T23:31:12Z,checkout,/v1/pay,POST,200,220
req-000689,2026-03-01T06:24:59Z,catalog,/v1/items,GET,204,62
req-006797,2026-03-03T16:43:37Z,catalog,/v1/items,PUT,201,95
req-002518,2026-03-02T00:50:33Z,billing,/v1/invoices,GET,200,493
req-002124,2026-03-01T20:42:09Z,auth,/v1/login,POST,200,48
req-002811,2026-03-02T03:23:52Z,search,/v1/query,GET,204,392
req-006190,2026-03-03T11:45:35Z,checkout,/v1/pay,POST,201,424
req-006924,2026-03-03T18:11:47Z,checkout,/v1/pay,POST,201,350
req-003940,2026-03-02T13:00:07Z,catalog,/v1/items,GET,200,143
req-003727,2026-03-02T11:47:02Z,catalog,/v1/items,GET,201,39
req-005601,2026-03-03T05:02:15Z,auth,/v1/login,POST,200,88
req-001255,2026-03-01T12:40:37Z,auth,/v1/login,POST,200,77
req-000538,2026-03-01T05:10:53Z,search,/v1/query,GET,200,319
req-007571,2026-03-01T20:16:00Z,billing,/v1/refund,POST,200,192
req-004464,2026-03-02T18:50:05Z,catalog,/v1/items,GET,204,71
req-006801,2026-03-03T16:55:32Z,auth,/v1/session,GET,302,29
req-003070,2026-03-02T05:10:01Z,catalog,/v1/items,GET,200,70
req-005772,2026-03-03T07:57:10Z,checkout,/v1/pay,POST,200,336
req-003450,2026-03-02T09:00:44Z,billing,/v1/invoices,GET,204,329
req-002801,2026-03-02T03:13:11Z,checkout,/v1/pay,POST,200,314
req-003843,2026-03-02T12:35:16Z,catalog,/v1/items,PUT,200,69
req-006863,2026-03-03T17:17:24Z,catalog,/v1/items,GET,200,75
req-006850,2026-03-03T17:50:16Z,auth,/v1/login,POST,204,56
req-004604,2026-03-02T20:59:58Z,billing,/v1/invoices,GET,204,384
req-000132,2026-03-01T01:18:32Z,auth,/v1/login,POST,201,118
req-004696,2026-03-02T20:55:54Z,search,/v1/cache,DELETE,200,37
req-007213,2026-03-03T20:49:43Z,catalog,/v1/items,PUT,403,112
req-005717,2026-03-03T06:49:04Z,catalog,/v1/items,GET,201,68
req-003050,2026-03-02T05:15:57Z,auth,/v1/login,POST,200,110
req-004821,2026-03-02T22:19:11Z,billing,/v1/invoices,GET,204,355
req-006447,2026-03-03T13:57:31Z,auth,/v1/login,POST,201,87
req-001483,2026-03-01T14:17:40Z,auth,/v1/login,POST,200,73
req-003019,2026-03-02T05:37:15Z,search,/v1/query,GET,200,486
req-004216,2026-03-02T16:34:04Z,catalog,/v1/items,GET,200,57
req-004732,2026-03-02T21:54:12Z,search,/v1/query,GET,200,341
req-005542,2026-03-03T05:44:20Z,checkout,/v1/pay,POST,200,263
req-003473,2026-03-02T09:29:32Z,auth,/v1/login,POST,200,110
req-000399,2026-03-01T03:47:15Z,catalog,/v1/items,PUT,200,105
req-000012,2026-03-01T00:20:53Z,checkout,/v1/pay,POST,200,203
req-006740,2026-03-03T16:14:32Z,auth,/v1/login,POST,201,43
req-007028,2026-03-03T19:30:29Z,checkout,/v1/pay,POST,504,276
req-005355,2026-03-03T03:13:04Z,auth,/v1/login,POST,200,72
req-003829,2026-03-02T12:16:32Z,catalog,/v1/items,GET,200,52
req-006811,2026-03-03T17:14:09Z,checkout,/v1/pay,POST,200,344
req-001958,2026-03-01T18:04:36Z,catalog,/v1/items,PUT,200,97
req-002189,2026-03-01T21:13:28Z,checkout,/v1/pay,POST,503,212
req-006798,2026-03-03T16:03:12Z,auth,/v1/session,GET,302,32
req-000434,2026-03-01T04:55:27Z,search,/v1/query,GET,200,354
req-003507,2026-03-02T09:58:46Z,catalog,/v1/items,GET,204,85
req-006315,2026-03-03T12:00:58Z,search,/v1/query,GET,201,147
req-002290,2026-03-01T22:28:09Z,checkout,/v1/pay,POST,204,312
req-004859,2026-03-02T22:57:42Z,catalog,/v1/items,GET,204,45
req-005321,2026-03-03T03:12:59Z,checkout,/v1/pay,POST,201,213
req-002359,2026-03-01T22:03:02Z,catalog,/v1/items,GET,201,68
req-004489,2026-03-02T19:50:00Z,checkout,/v1/pay,POST,204,283
req-002073,2026-03-01T19:58:33Z,auth,/v1/session,GET,204,47
req-007425,2026-03-03T22:49:50Z,catalog,/v1/items,PUT,200,65
req-006376,2026-03-03T12:52:00Z,catalog,/v1/items,PUT,400,83
req-000333,2026-03-01T03:59:56Z,search,/v1/query,GET,200,254
req-001953,2026-03-01T18:54:23Z,catalog,/v1/items,GET,200,36
req-000595,2026-03-01T05:29:21Z,catalog,/v1/items,GET,200,51
req-005372,2026-03-03T03:45:44Z,auth,/v1/login,POST,204,99
req-002587,2026-03-02T00:12:31Z,auth,/v1/session,GET,302,48
req-005086,2026-03-03T00:17:58Z,catalog,/v1/items,GET,200,66
req-002774,2026-03-02T02:14:47Z,catalog,/v1/items,GET,200,51
req-002912,2026-03-02T04:38:45Z,billing,/v1/invoices,GET,401,354
req-005059,2026-03-03T00:07:25Z,catalog,/v1/items,GET,204,58
req-006602,2026-03-03T14:55:35Z,search,/v1/cache,DELETE,204,25
req-007558,2026-03-01T10:18:00Z,checkout,/v1/cart,GET,500,156
req-002259,2026-03-01T21:40:23Z,catalog,/v1/items,GET,201,48
req-002176,2026-03-01T20:20:38Z,auth,/v1/session,GET,301,35
req-004524,2026-03-02T19:27:01Z,auth,/v1/login,POST,204,159
req-004384,2026-03-02T18:53:46Z,checkout,/v1/pay,POST,200,307
req-001588,2026-03-01T15:12:12Z,auth,/v1/login,POST,200,94
req-004654,2026-03-02T20:30:43Z,catalog,/v1/items,GET,200,37
req-002000,2026-03-01T19:18:08Z,search,/v1/query,GET,201,577
req-003913,2026-03-02T13:34:22Z,catalog,/v1/items,GET,200,76
req-005072,2026-03-03T00:50:43Z,catalog,/v1/items,GET,201,81
req-000637,2026-03-01T06:32:06Z,billing,/v1/invoices,GET,204,1814
req-004645,2026-03-02T20:36:31Z,catalog,/v1/items,GET,201,77
req-002704,2026-03-02T02:43:07Z,checkout,/v1/pay,POST,204,316
req-005193,2026-03-03T01:00:14Z,catalog,/v1/items,GET,200,59
req-004783,2026-03-02T21:32:03Z,catalog,/v1/items,PUT,200,107
req-000022,2026-03-01T00:00:38Z,billing,/v1/invoices,GET,403,265
req-000030,2026-03-01T00:30:51Z,search,/v1/query,GET,201,207
req-000206,2026-03-01T01:38:09Z,search,/v1/cache,DELETE,200,56
req-001589,2026-03-01T15:26:07Z,auth,/v1/login,POST,200,80
req-005606,2026-03-03T05:59:16Z,catalog,/v1/items,GET,204,74
req-003226,2026-03-02T07:32:31Z,billing,/v1/invoices,GET,200,176
req-002389,2026-03-01T22:35:49Z,auth,/v1/session,GET,200,32
req-004933,2026-03-02T23:20:43Z,search,/v1/query,GET,504,412
req-000862,2026-03-01T08:09:49Z,auth,/v1/login,POST,204,74
req-003457,2026-03-02T09:45:06Z,search,/v1/query,GET,200,562
req-004989,2026-03-02T23:45:09Z,catalog,/v1/items,PUT,204,59
req-006148,2026-03-03T10:37:08Z,catalog,/v1/items,GET,204,49
req-002132,2026-03-01T20:15:44Z,catalog,/v1/items,GET,201,53
req-001786,2026-03-01T17:45:06Z,search,/v1/query,GET,200,369
req-004104,2026-03-02T15:46:04Z,auth,/v1/login,POST,204,75
req-005588,2026-03-03T05:26:29Z,auth,/v1/login,POST,200,114
req-001065,2026-03-01T10:16:39Z,auth,/v1/login,POST,204,110
req-004361,2026-03-02T17:34:27Z,catalog,/v1/items,PUT,204,80
req-004533,2026-03-02T19:42:55Z,auth,/v1/login,POST,200,70
req-002763,2026-03-02T02:44:18Z,catalog,/v1/items,GET,200,74
req-006355,2026-03-03T12:24:47Z,catalog,/v1/items,GET,201,57
req-006652,2026-03-03T15:42:39Z,auth,/v1/login,POST,204,93
req-004555,2026-03-02T19:22:06Z,catalog,/v1/items,GET,200,44
req-000740,2026-03-01T07:51:58Z,search,/v1/query,GET,200,352
req-000263,2026-03-01T02:36:23Z,auth,/v1/login,POST,200,94
req-007533,2026-03-03T23:19:18Z,catalog,/v1/items,GET,204,148
req-002905,2026-03-02T04:49:21Z,checkout,/v1/pay,POST,204,131
req-002657,2026-03-02T01:49:59Z,catalog,/v1/items,GET,200,75
req-000440,2026-03-01T04:15:35Z,search,/v1/query,GET,200,296
req-003546,2026-03-02T10:50:42Z,checkout,/v1/pay,POST,200,298
req-001111,2026-03-01T10:48:59Z,catalog,/v1/items,PUT,200,128
req-002034,2026-03-01T19:54:45Z,catalog,/v1/items,GET,201,61
req-001044,2026-03-01T10:01:11Z,search,/v1/query,GET,200,251
req-004730,2026-03-02T21:21:27Z,search,/v1/query,GET,504,202
req-004870,2026-03-02T22:20:19Z,catalog,/v1/items,GET,204,67
req-007472,2026-03-03T23:14:06Z,auth,/v1/login,POST,200,57
req-007243,2026-03-03T21:47:15Z,billing,/v1/invoices,GET,200,407
req-003012,2026-03-02T05:22:08Z,billing,/v1/invoices,GET,200,297
req-005858,2026-03-03T07:05:27Z,search,/v1/cache,DELETE,200,63
req-003521,2026-03-02T09:26:38Z,catalog,/v1/items,PUT,401,73
req-001418,2026-03-01T13:09:24Z,catalog,/v1/items,GET,200,60
req-001526,2026-03-01T14:29:16Z,catalog,/v1/items,GET,201,64
req-007379,2026-03-03T22:03:13Z,auth,/v1/login,POST,201,67
req-007100,2026-03-03T19:01:51Z,catalog,/v1/items,GET,200,49
req-002101,2026-03-01T20:43:14Z,billing,/v1/invoices,GET,500,443
req-006742,2026-03-03T16:38:13Z,auth,/v1/login,POST,204,63
req-006489,2026-03-03T13:56:00Z,catalog,/v1/items,PUT,200,101
req-004448,2026-03-02T18:10:07Z,catalog,/v1/items,GET,201,152
req-006087,2026-03-03T10:17:26Z,checkout,/v1/pay,POST,201,250
req-000607,2026-03-01T05:44:35Z,catalog,/v1/items,PUT,204,99
req-005929,2026-03-03T08:21:28Z,catalog,/v1/items,GET,201,62
req-007305,2026-03-03T21:38:52Z,catalog,/v1/items,GET,201,47
req-003746,2026-03-02T11:15:12Z,auth,/v1/session,GET,301,45
req-006896,2026-03-03T17:50:39Z,catalog,/v1/items,GET,200,77
req-006858,2026-03-03T17:36:06Z,auth,/v1/login,POST,503,95
req-006110,2026-03-03T10:09:56Z,auth,/v1/login,POST,200,99
req-004266,2026-03-02T17:39:56Z,checkout,/v1/pay,POST,204,225
req-005129,2026-03-03T01:55:51Z,search,/v1/query,GET,200,332
req-006567,2026-03-03T14:32:26Z,catalog,/v1/items,GET,201,84
req-000183,2026-03-01T01:42:16Z,catalog,/v1/items,GET,201,68
req-001748,2026-03-01T16:10:07Z,search,/v1/cache,DELETE,200,60
req-003762,2026-03-02T12:46:13Z,billing,/v1/invoices,GET,200,409
req-001564,2026-03-01T15:01:27Z,billing,/v1/invoices,GET,502,1857
req-002946,2026-03-02T04:09:20Z,auth,/v1/login,POST,201,98
req-001870,2026-03-01T18:46:02Z,checkout,/v1/pay,POST,200,293
req-000096,2026-03-01T00:23:40Z,auth,/v1/session,GET,200,37
req-006440,2026-03-03T13:14:58Z,auth,/v1/login,POST,204,81
req-007393,2026-03-03T22:25:57Z,catalog,/v1/items,GET,204,71
req-003389,2026-03-02T08:00:06Z,catalog,/v1/items,GET,200,57
req-004846,2026-03-02T22:35:38Z,auth,/v1/login,POST,200,80
req-000240,2026-03-01T02:32:50Z,auth,/v1/login,POST,201,90
req-006142,2026-03-03T10:36:44Z,catalog,/v1/items,GET,204,55
req-004252,2026-03-02T16:22:32Z,catalog,/v1/items,PUT,201,87
req-003584,2026-03-02T10:51:43Z,auth,/v1/login,POST,200,92
req-004183,2026-03-02T16:14:15Z,billing,/v1/invoices,GET,200,372
req-006182,2026-03-03T11:04:24Z,checkout,/v1/pay,POST,201,317
req-005728,2026-03-03T06:30:51Z,catalog,/v1/items,GET,200,58
req-002072,2026-03-01T19:58:42Z,auth,/v1/session,GET,200,52
req-002817,2026-03-02T03:49:35Z,search,/v1/query,GET,204,357
req-001898,2026-03-01T18:38:56Z,search,/v1/query,GET,204,391
req-007227,2026-03-03T20:42:12Z,search,/v1/cache,DELETE,200,37
req-003009,2026-03-02T05:27:44Z,checkout,/v1/pay,POST,200,522
req-001871,2026-03-01T18:40:31Z,checkout,/v1/pay,POST,201,269
req-001362,2026-03-01T13:46:24Z,auth,/v1/login,POST,200,46
req-006313,2026-03-03T12:26:31Z,search,/v1/query,GET,200,392
req-007368,2026-03-03T22:03:44Z,auth,/v1/login,POST,200,70
req-001776,2026-03-01T17:10:58Z,billing,/v1/invoices,GET,204,302
req-002891,2026-03-02T03:57:07Z,auth,/v1/session,GET,200,45
req-000993,2026-03-01T09:59:20Z,catalog,/v1/items,GET,204,23
